"Date Time, GMT-07:00","Temp, °F","Event, units"
19-03-16 10:40:04.0,72.372,0.00
19-03-16 10:45:04.0,68.077,
19-03-16 10:50:04.0,66.193,
19-03-16 10:55:04.0,65.509,
19-03-16 11:00:04.0,64.996,
19-03-16 11:05:04.0,65.680,
19-03-16 11:10:04.0,66.366,
19-03-16 11:15:04.0,66.366,
19-03-16 11:20:04.0,66.537,
19-03-16 11:25:04.0,67.221,
19-03-16 11:30:04.0,67.392,
19-03-16 11:35:04.0,68.077,
19-03-16 11:40:04.0,67.735,
19-03-16 11:45:04.0,68.421,
19-03-16 11:50:04.0,68.592,
19-03-16 11:55:04.0,69.107,
19-03-16 12:00:04.0,69.793,
19-03-16 12:05:04.0,70.137,
19-03-16 12:10:04.0,70.480,
19-03-16 12:15:04.0,70.480,
19-03-16 12:20:04.0,70.480,
19-03-16 12:25:04.0,70.995,
19-03-16 12:30:04.0,71.339,
19-03-16 12:35:04.0,71.339,
19-03-16 12:40:04.0,71.512,
19-03-16 12:45:04.0,71.339,
19-03-16 12:50:04.0,71.683,
19-03-16 12:55:04.0,71.856,
19-03-16 13:00:04.0,72.199,
19-03-16 13:05:04.0,72.718,
19-03-16 13:10:04.0,72.199,
19-03-16 13:15:04.0,71.512,
19-03-16 13:20:04.0,72.199,
19-03-16 13:25:04.0,72.199,
19-03-16 13:30:04.0,72.718,
19-03-16 13:35:04.0,73.234,
19-03-16 13:40:04.0,73.062,
19-03-16 13:45:04.0,72.891,
19-03-16 13:50:04.0,73.062,
19-03-16 13:55:04.0,73.234,
19-03-16 14:00:04.0,73.234,
19-03-16 14:05:04.0,73.407,
19-03-16 14:10:04.0,73.407,
19-03-16 14:15:04.0,73.062,
19-03-16 14:20:04.0,73.234,
19-03-16 14:25:04.0,73.753,
19-03-16 14:30:04.0,73.926,
19-03-16 14:35:04.0,73.580,
19-03-16 14:40:04.0,73.234,
19-03-16 14:45:04.0,73.062,
19-03-16 14:50:04.0,73.062,
19-03-16 14:55:04.0,70.995,
19-03-16 15:00:04.0,68.763,
19-03-16 15:05:04.0,67.906,
19-03-16 15:10:04.0,69.622,
19-03-16 15:15:04.0,71.512,
19-03-16 15:20:04.0,72.199,
19-03-16 15:25:04.0,72.372,
19-03-16 15:30:04.0,71.168,
19-03-16 15:35:04.0,70.308,
19-03-16 15:40:04.0,68.763,
19-03-16 15:45:04.0,68.077,
19-03-16 15:50:04.0,69.107,
19-03-16 15:55:04.0,70.308,
19-03-16 16:00:04.0,70.137,
19-03-16 16:05:04.0,68.421,
19-03-16 16:10:04.0,66.879,
19-03-16 16:15:04.0,66.022,
19-03-16 16:20:04.0,66.022,
19-03-16 16:25:04.0,67.906,
19-03-16 16:30:04.0,67.735,
19-03-16 16:35:04.0,67.050,
19-03-16 16:40:04.0,67.050,
19-03-16 16:45:04.0,67.392,
19-03-16 16:50:04.0,66.193,
19-03-16 16:55:04.0,65.338,
19-03-16 17:00:04.0,64.652,
19-03-16 17:05:04.0,64.139,
19-03-16 17:10:04.0,63.797,
19-03-16 17:15:04.0,63.626,
19-03-16 17:20:04.0,63.455,
19-03-16 17:25:04.0,63.282,
19-03-16 17:30:04.0,62.940,
19-03-16 17:35:04.0,62.598,
19-03-16 17:40:04.0,62.254,
19-03-16 17:45:04.0,62.083,
19-03-16 17:50:04.0,61.912,
19-03-16 17:55:04.0,61.741,
19-03-16 18:00:04.0,61.741,
19-03-16 18:05:04.0,61.569,
19-03-16 18:10:04.0,61.569,
19-03-16 18:15:04.0,61.741,
19-03-16 18:20:04.0,61.912,
19-03-16 18:25:04.0,61.741,
19-03-16 18:30:04.0,61.741,
19-03-16 18:35:04.0,61.741,
19-03-16 18:40:04.0,61.569,
19-03-16 18:45:04.0,61.054,
19-03-16 18:50:04.0,60.883,
19-03-16 18:55:04.0,60.368,
19-03-16 19:00:04.0,60.024,
19-03-16 19:05:04.0,59.508,
