"Date Time, GMT-07:00","Temp, °F","Event, units"
17-03-13 12:34:29.0,107.258,0.00
17-03-13 13:34:29.0,88.833,
17-03-13 14:34:29.0,89.384,
17-03-13 15:34:29.0,89.017,
17-03-13 16:34:29.0,87.552,
17-03-13 17:34:29.0,83.221,
17-03-13 18:34:29.0,74.791,
17-03-13 19:34:29.0,61.054,
17-03-13 20:34:29.0,59.164,
17-03-13 21:34:29.0,58.476,
17-03-13 22:34:29.0,61.912,
17-03-13 23:34:29.0,59.337,
17-03-14 00:34:29.0,58.476,
17-03-14 01:34:29.0,55.189,
17-03-14 02:34:29.0,55.189,
17-03-14 03:34:29.0,50.290,
17-03-14 04:34:29.0,52.225,
17-03-14 05:34:29.0,51.699,
17-03-14 06:34:29.0,50.819,
17-03-14 07:34:29.0,57.268,
17-03-14 08:34:29.0,76.876,
17-03-14 09:34:29.0,83.043,
17-03-14 10:34:29.0,85.735,
17-03-14 11:34:29.0,87.186,
17-03-14 12:34:29.0,89.017,
17-03-14 13:34:29.0,90.867,
17-03-14 14:34:29.0,90.867,
17-03-14 15:34:29.0,90.680,
17-03-14 16:34:29.0,88.099,
17-03-14 17:34:29.0,84.295,
17-03-14 18:34:29.0,74.098,
17-03-14 19:34:29.0,61.054,
17-03-14 20:34:29.0,59.851,
17-03-14 21:34:29.0,63.797,
17-03-14 22:34:29.0,65.338,
17-03-14 23:34:29.0,61.227,
17-03-15 00:34:29.0,57.268,
17-03-15 01:34:29.0,60.024,
17-03-15 02:34:29.0,61.227,
17-03-15 03:34:29.0,59.851,
17-03-15 04:34:29.0,62.940,
17-03-15 05:34:29.0,56.923,
17-03-15 06:34:29.0,54.495,
17-03-15 07:34:29.0,64.652,
17-03-15 08:34:29.0,79.326,
17-03-15 09:34:29.0,82.686,
17-03-15 10:34:29.0,84.474,
17-03-15 11:34:29.0,86.823,
17-03-15 12:34:29.0,87.915,
17-03-15 13:34:29.0,89.569,
17-03-15 14:34:29.0,90.124,
17-03-15 15:34:29.0,87.915,
17-03-15 16:34:29.0,83.757,
17-03-15 17:34:29.0,80.735,
17-03-15 18:34:29.0,72.028,
17-03-15 19:34:29.0,69.107,
17-03-15 20:34:29.0,66.193,
17-03-15 21:34:29.0,67.392,
17-03-15 22:34:29.0,58.476,
17-03-15 23:34:29.0,57.268,
17-03-16 00:34:29.0,60.883,
17-03-16 01:34:29.0,54.147,
17-03-16 02:34:29.0,53.449,
17-03-16 03:34:29.0,53.449,
17-03-16 04:34:29.0,58.820,
17-03-16 05:34:29.0,53.449,
17-03-16 06:34:29.0,58.131,
17-03-16 07:34:29.0,64.139,
17-03-16 08:34:29.0,78.624,
17-03-16 09:34:29.0,82.508,
17-03-16 10:34:29.0,85.014,
17-03-16 11:34:29.0,87.004,
17-03-16 12:34:29.0,87.915,
17-03-16 13:34:29.0,88.833,
17-03-16 14:34:29.0,89.938,
17-03-16 15:34:29.0,89.569,
17-03-16 16:34:29.0,87.733,
17-03-16 17:34:29.0,81.266,
17-03-16 18:34:29.0,74.271,
17-03-16 19:34:29.0,61.569,
17-03-16 20:34:29.0,63.282,
17-03-16 21:34:29.0,62.940,
17-03-16 22:34:29.0,57.958,
17-03-16 23:34:29.0,67.050,
17-03-17 00:34:29.0,64.825,
17-03-17 01:34:29.0,60.539,
17-03-17 02:34:29.0,55.189,
17-03-17 03:34:29.0,53.274,
17-03-17 04:34:29.0,50.113,
17-03-17 05:34:29.0,49.404,
17-03-17 06:34:29.0,53.274,
17-03-17 07:34:29.0,61.398,
17-03-17 08:34:29.0,76.528,
17-03-17 09:34:29.0,81.266,
17-03-17 10:34:29.0,84.474,
17-03-17 11:34:29.0,87.186,
17-03-17 12:34:29.0,88.466,
17-03-17 13:34:29.0,91.053,
17-03-17 14:34:29.0,91.053,
17-03-17 15:34:29.0,90.867,
17-03-17 16:34:29.0,89.200,
17-03-17 17:34:29.0,85.194,
17-03-17 18:34:29.0,77.749,
17-03-17 19:34:29.0,71.168,
17-03-17 20:34:29.0,65.851,
17-03-17 21:34:29.0,64.310,
17-03-17 22:34:29.0,64.652,
17-03-17 23:34:29.0,61.398,
17-03-18 00:34:29.0,57.096,
17-03-18 01:34:29.0,61.569,
17-03-18 02:34:29.0,57.441,
17-03-18 03:34:29.0,62.940,
17-03-18 04:34:29.0,63.111,
17-03-18 05:34:29.0,63.111,
17-03-18 06:34:29.0,62.254,
17-03-18 07:34:29.0,65.851,
17-03-18 08:34:29.0,79.151,
17-03-18 09:34:29.0,82.864,
17-03-18 10:34:29.0,85.735,
17-03-18 11:34:29.0,88.466,
17-03-18 12:34:29.0,91.987,
17-03-18 13:34:29.0,92.737,
17-03-18 14:34:29.0,93.115,
17-03-18 15:34:29.0,91.612,
17-03-18 16:34:29.0,89.200,
17-03-18 17:34:29.0,85.554,
17-03-18 18:34:29.0,77.749,
17-03-18 19:34:29.0,61.569,
17-03-18 20:34:29.0,63.797,
17-03-18 21:34:29.0,57.614,
17-03-18 22:34:29.0,58.476,
17-03-18 23:34:29.0,55.364,
17-03-19 00:34:29.0,57.441,
17-03-19 01:34:29.0,58.647,
17-03-19 02:34:29.0,62.940,
17-03-19 03:34:29.0,62.598,
17-03-19 04:34:29.0,61.741,
17-03-19 05:34:29.0,61.227,
17-03-19 06:34:29.0,63.455,
17-03-19 07:34:29.0,69.793,
17-03-19 08:34:29.0,81.266,
17-03-19 09:34:29.0,84.295,
17-03-19 10:34:29.0,86.459,
17-03-19 11:34:29.0,88.833,
17-03-19 12:34:29.0,92.174,
17-03-19 13:34:29.0,92.363,
17-03-19 14:34:29.0,92.174,
17-03-19 15:34:29.0,92.926,
17-03-19 16:34:29.0,91.240,
17-03-19 17:34:29.0,83.579,
17-03-19 18:34:29.0,75.139,
17-03-19 19:34:29.0,69.964,
17-03-19 20:34:29.0,68.248,
17-03-19 21:34:29.0,64.310,
17-03-19 22:34:29.0,63.111,
17-03-19 23:34:29.0,63.111,
17-03-20 00:34:29.0,67.564,
17-03-20 01:34:29.0,67.735,
17-03-20 02:34:29.0,58.131,
17-03-20 03:34:29.0,55.711,
17-03-20 04:34:29.0,54.669,
17-03-20 05:34:29.0,61.227,
17-03-20 06:34:29.0,55.711,
17-03-20 07:34:29.0,64.825,
17-03-20 08:34:29.0,79.853,
17-03-20 09:34:29.0,84.474,
17-03-20 10:34:29.0,87.733,
17-03-20 11:34:29.0,91.053,
17-03-20 12:34:29.0,91.800,
17-03-20 13:34:29.0,92.363,
17-03-20 14:34:29.0,94.062,
