"Date Time, GMT-07:00","Temp, °F","Event, units"
17-06-22 14:34:24.0,79.853,0.00
17-06-22 14:36:58.0,,1.00
17-06-22 14:49:24.0,79.502,
17-06-22 15:04:24.0,78.800,
17-06-22 15:19:24.0,78.449,
17-06-22 15:34:24.0,78.274,
17-06-22 15:49:24.0,78.098,
17-06-22 16:04:24.0,78.098,
17-06-22 16:19:24.0,78.449,
17-06-22 16:34:24.0,78.624,
17-06-22 16:49:24.0,78.449,
17-06-22 17:04:24.0,78.274,
17-06-22 17:19:24.0,78.098,
17-06-22 17:34:24.0,77.923,
17-06-22 17:49:24.0,77.923,
17-06-22 18:04:24.0,78.098,
17-06-22 18:19:24.0,77.923,
17-06-22 18:34:24.0,77.923,
17-06-22 18:49:24.0,77.923,
17-06-22 19:04:24.0,77.749,
17-06-22 19:19:24.0,77.574,
17-06-22 19:34:24.0,77.225,
17-06-22 19:49:24.0,77.050,
17-06-22 20:04:24.0,76.181,
17-06-22 20:19:24.0,75.484,
17-06-22 20:34:24.0,74.964,
17-06-22 20:49:24.0,74.619,
17-06-22 21:04:24.0,74.271,
17-06-22 21:19:24.0,74.271,
17-06-22 21:34:24.0,74.098,
17-06-22 21:49:24.0,73.580,
17-06-22 22:04:24.0,73.234,
17-06-22 22:19:24.0,72.891,
17-06-22 22:34:24.0,72.718,
17-06-22 22:49:24.0,72.372,
17-06-22 23:04:24.0,72.891,
17-06-22 23:19:24.0,73.062,
17-06-22 23:34:24.0,73.062,
17-06-22 23:49:24.0,72.718,
17-06-23 00:04:24.0,72.718,
17-06-23 00:19:24.0,72.545,
17-06-23 00:34:24.0,72.718,
17-06-23 00:49:24.0,72.718,
17-06-23 01:04:24.0,72.891,
17-06-23 01:19:24.0,72.718,
17-06-23 01:34:24.0,72.718,
17-06-23 01:49:24.0,72.545,
17-06-23 02:04:24.0,72.545,
17-06-23 02:19:24.0,72.372,
17-06-23 02:34:24.0,72.545,
17-06-23 02:49:24.0,72.718,
17-06-23 03:04:24.0,72.718,
17-06-23 03:19:24.0,72.545,
17-06-23 03:34:24.0,72.372,
17-06-23 03:49:24.0,72.372,
17-06-23 04:04:24.0,72.199,
17-06-23 04:19:24.0,72.372,
17-06-23 04:34:24.0,72.372,
17-06-23 04:49:24.0,72.372,
17-06-23 05:04:24.0,72.199,
17-06-23 05:19:24.0,72.028,
17-06-23 05:34:24.0,72.028,
17-06-23 05:49:24.0,72.372,
17-06-23 06:04:24.0,73.234,
17-06-23 06:19:24.0,76.354,
17-06-23 06:34:24.0,77.923,
17-06-23 06:49:24.0,76.181,
17-06-23 07:04:24.0,73.926,
17-06-23 07:19:24.0,73.926,
17-06-23 07:25:17.0,,2.00
17-06-23 07:34:24.0,77.574,
17-06-23 07:49:24.0,84.474,
17-06-23 08:01:50.0,,3.00
17-06-23 08:04:24.0,89.938,
17-06-23 08:19:24.0,91.612,
17-06-23 08:34:24.0,90.124,
17-06-23 08:49:24.0,90.680,
17-06-23 09:04:24.0,95.016,
17-06-23 09:19:24.0,95.783,
17-06-23 09:34:24.0,96.168,
17-06-23 09:49:24.0,98.307,
17-06-23 10:04:24.0,98.897,
17-06-23 10:19:24.0,100.083,
17-06-23 10:34:24.0,100.083,
17-06-23 10:49:24.0,101.282,
17-06-23 11:04:24.0,101.484,
17-06-23 11:19:24.0,102.290,
17-06-23 11:34:24.0,103.923,
17-06-23 11:49:24.0,104.333,
17-06-23 12:04:24.0,103.923,
17-06-23 12:19:24.0,104.333,
17-06-23 12:34:24.0,104.954,
17-06-23 12:49:24.0,106.624,
17-06-23 13:04:24.0,107.258,
17-06-23 13:19:24.0,106.624,
17-06-23 13:34:24.0,107.895,
17-06-23 13:49:24.0,107.258,
17-06-23 14:04:24.0,106.835,
